;test;
Wavenumbers [1/cm];Absorbance;
4373,9933;0,01607114;
4373,7522;0,01607214;
4373,5111;0,01613293;
4373,2699;0,01618782;
4373,0288;0,01616888;
4372,7877;0,01610397;
4372,5466;0,01609586;
4372,3055;0,01615039;
4372,0644;0,01618019;
4371,8233;0,01617702;
4371,5822;0,01619771;
4371,3411;0,01623347;
4371,0999;0,01622767;
4370,8588;0,01620456;
4370,6177;0,01622066;
4370,3766;0,01624121;
4370,1355;0,01623283;
4369,8944;0,01621332;
4369,6533;0,01618113;
4369,4122;0,01614572;
4369,1711;0,01613476;
4368,9299;0,01614994;
4368,6888;0,01616729;
4368,4477;0,01615695;
4368,2066;0,01614341;
4367,9655;0,01618484;
4367,7244;0,016264;
4367,4833;0,01631082;
4367,2422;0,01631923;
4367,0011;0,01630923;
4366,7599;0,01626849;
4366,5188;0,01623014;
4366,2777;0,0162238;
4366,0366;0,01621576;
4365,7955;0,01619997;
4365,5544;0,01619757;
4365,3133;0,01621982;
4365,0722;0,01626212;
4364,8311;0,01626685;
4364,5900;0,01620316;
4364,3488;0,01614244;
4364,1077;0,01613669;
4363,8666;0,01616015;
4363,6255;0,01618817;
4363,3844;0,01620746;
4363,1433;0,01622369;
4362,9022;0,01625916;
4362,6611;0,01629947;
4362,4200;0,01630953;
4362,1788;0,01628252;
4361,9377;0,01625212;
4361,6966;0,01624269;
4361,4555;0,01623156;
4361,2144;0,01622479;
4360,9733;0,01626274;
4360,7322;0,01630394;
4360,4911;0,01629052;
4360,2500;0,01627101;
4360,0088;0,01627144;
4359,7677;0,01625656;
4359,5266;0,01623723;
4359,2855;0,01623718;
4359,0444;0,01625583;
4358,8033;0,0162812;
4358,5622;0,01630845;
4358,3211;0,01633143;
4358,0800;0,01632076;
4357,8388;0,0162737;
4357,5977;0,01622568;
4357,3566;0,01620015;
4357,1155;0,0162012;
4356,8744;0,01621356;
4356,6333;0,0162141;
4356,3922;0,01623038;
4356,1511;0,01628711;
4355,9100;0,01633334;
4355,6688;0,01634001;
4355,4277;0,01632307;
4355,1866;0,0163055;
4354,9455;0,0163145;
4354,7044;0,01633076;
4354,4633;0,01633041;
4354,2222;0,01632982;
4353,9811;0,01632358;
4353,7400;0,01628469;
4353,4988;0,01624274;
4353,2577;0,01624261;
4353,0166;0,01626075;
4352,7755;0,01627669;
4352,5344;0,01630517;
4352,2933;0,0163503;
4352,0522;0,01639137;
4351,8111;0,01640086;
4351,5700;0,01639549;
4351,3289;0,01637753;
4351,0877;0,01632931;
4350,8466;0,01630036;
4350,6055;0,01631552;
4350,3644;0,01632711;
4350,1233;0,01632138;
4349,8822;0,01632141;
4349,6411;0,01632807;
4349,4000;0,0163263;
4349,1589;0,0163141;
4348,9177;0,01630066;
4348,6766;0,01629335;
4348,4355;0,01629187;
4348,1944;0,01629316;
4347,9533;0,0162995;
4347,7122;0,01631149;
4347,4711;0,01635003;
4347,2300;0,01643581;
4346,9889;0,01651142;
4346,7477;0,01649372;
4346,5066;0,01639815;
4346,2655;0,0163106;
4346,0244;0,01628187;
4345,7833;0,01630915;
4345,5422;0,01634906;
4345,3011;0,01635718;
4345,0600;0,01635277;
4344,8189;0,01638135;
4344,5777;0,01643054;
4344,3366;0,01643256;
4344,0955;0,01637648;
4343,8544;0,01634519;
4343,6133;0,01635992;
4343,3722;0,01637199;
4343,1311;0,01638828;
4342,8900;0,01641605;
4342,6489;0,01641559;
4342,4077;0,01638817;
4342,1666;0,01637234;
4341,9255;0,01636987;
4341,6844;0,01636237;
4341,4433;0,01636702;
4341,2022;0,01640156;
4340,9611;0,01643826;
4340,7200;0,01644121;
4340,4789;0,01642374;
4340,2377;0,01642127;
4339,9966;0,01643605;
4339,7555;0,01645175;
4339,5144;0,01644917;
4339,2733;0,01642167;
4339,0322;0,01639791;
4338,7911;0,0163971;
4338,5500;0,0163971;
4338,3089;0,01639783;
4338,0677;0,01642253;
4337,8266;0,01644331;
4337,5855;0,01644022;
4337,3444;0,01646332;
4337,1033;0,01650725;
4336,8622;0,01652075;
4336,6211;0,01651717;
4336,3800;0,01650448;
4336,1389;0,01646751;
4335,8978;0,01643218;
4335,6566;0,01641248;
4335,4155;0,01641218;
4335,1744;0,01643224;
4334,9333;0,01642269;
4334,6922;0,01637839;
