;SUBTRACT_4-6;
Wavenumbers [1/cm];Absorbance;
1463,0611;0,02165197;
1462,8200;0,0217491;
1462,5789;0,02180048;
1462,3378;0,02180003;
1462,0966;0,02176624;
1461,8555;0,02170273;
1461,6144;0,02161958;
1461,3733;0,02151921;
1461,1322;0,02140134;
1460,8911;0,02128179;
1460,6500;0,02118168;
1460,4089;0,02111636;
1460,1678;0,02108162;
1459,9266;0,02105006;
1459,6855;0,02100436;
1459,4444;0,02096364;
1459,2033;0,02093565;
1458,9622;0,02088326;
1458,7211;0,02079863;
1458,4800;0,02075096;
1458,2389;0,02078273;
1457,9978;0,02084466;
1457,7566;0,02087743;
1457,5155;0,02083335;
1457,2744;0,02072458;
1457,0333;0,02067874;
1456,7922;0,02075552;
1456,5511;0,02087623;
1456,3100;0,0209842;
1456,0689;0,02105004;
1455,8278;0,02103174;
1455,5866;0,02095523;
1455,3455;0,02089252;
1455,1044;0,02085908;
1454,8633;0,02084043;
1454,6222;0,02084069;
1454,3811;0,02086887;
1454,1400;0,02094515;
1453,8989;0,02109101;
1453,6578;0,02129375;
1453,4167;0,02149825;
1453,1755;0,02166512;
1452,9344;0,02178746;
1452,6933;0,02184068;
1452,4522;0,02183136;
1452,2111;0,02177594;
1451,9700;0,02160692;
1451,7289;0,02132047;
1451,4878;0,02105205;
1451,2467;0,0208753;
1451,0055;0,02076008;
1450,7644;0,02070115;
1450,5233;0,02070546;
1450,2822;0,02073468;
1450,0411;0,02075168;
1449,8000;0,0207364;
1449,5589;0,02066698;
1449,3178;0,02056944;
1449,0767;0,02049064;
1448,8355;0,0204298;
1448,5944;0,02036556;
1448,3533;0,02030735;
1448,1122;0,02029971;
1447,8711;0,02033;
1447,6300;0,02031998;
1447,3889;0,02026469;
1447,1478;0,020211;
1446,9067;0,02016122;
1446,6655;0,02011077;
1446,4244;0,02007487;
1446,1833;0,02006612;
1445,9422;0,0200807;
1445,7011;0,02009619;
1445,4600;0,02011142;
1445,2189;0,02015203;
1444,9778;0,02019577;
1444,7367;0,02019203;
1444,4955;0,02014514;
1444,2544;0,02008259;
1444,0133;0,02000573;
1443,7722;0,01992268;
1443,5311;0,01984461;
1443,2900;0,01977384;
1443,0489;0,01971911;
1442,8078;0,01968;
1442,5667;0,01965316;
1442,3255;0,01964288;
1442,0844;0,01964703;
1441,8433;0,01965223;
1441,6022;0,01964298;
1441,3611;0,01961332;
1441,1200;0,01956068;
1440,8789;0,01950175;
1440,6378;0,01946666;
1440,3967;0,01945567;
1440,1556;0,01946244;
1439,9144;0,01947916;
1439,6733;0,01947863;
1439,4322;0,01945217;
1439,1911;0,01941288;
1438,9500;0,01937847;
1438,7089;0,01937383;
1438,4678;0,01940423;
1438,2267;0,01944269;
1437,9856;0,01946047;
1437,7444;0,01944482;
1437,5033;0,01937031;
1437,2622;0,01923679;
1437,0211;0,01914306;
1436,7800;0,01916837;
1436,5389;0,01925606;
1436,2978;0,01933589;
1436,0567;0,01938719;
1435,8156;0,01939368;
1435,5744;0,01936069;
1435,3333;0,01931014;
1435,0922;0,0192639;
1434,8511;0,0192484;
1434,6100;0,01926371;
1434,3689;0,01928278;
1434,1278;0,0192895;
1433,8867;0,0192839;
1433,6456;0,01926688;
1433,4044;0,01924113;
1433,1633;0,01921162;
1432,9222;0,01918552;
1432,6811;0,01917477;
1432,4400;0,01918616;
1432,1989;0,01921679;
1431,9578;0,01924868;
1431,7167;0,01924488;
1431,4756;0,01919799;
1431,2344;0,01915316;
1430,9933;0,01914638;
1430,7522;0,01916268;
1430,5111;0,0191703;
1430,2700;0,01917143;
1430,0289;0,01919124;
1429,7878;0,01921307;
1429,5467;0,01920011;
1429,3056;0,01915982;
1429,0644;0,01912505;
1428,8233;0,01912429;
1428,5822;0,01915963;
1428,3411;0,01919674;
1428,1000;0,01921351;
1427,8589;0,01920672;
1427,6178;0,01917303;
1427,3767;0,01912783;
1427,1356;0,01909843;
1426,8944;0,01909764;
1426,6533;0,01912579;
1426,4122;0,01917996;
1426,1711;0,01923603;
1425,9300;0,01925724;
1425,6889;0,01924307;
1425,4478;0,01922389;
1425,2067;0,01921677;
1424,9656;0,01922236;
1424,7245;0,01923721;
1424,4833;0,01926798;
1424,2422;0,01931985;
1424,0011;0,01936448;
1423,7600;0,0193806;
1423,5189;0,01938004;
1423,2778;0,01937866;
1423,0367;0,01940363;
1422,7956;0,0194628;
1422,5545;0,01952178;
1422,3133;0,01955856;
1422,0722;0,01956742;
1421,8311;0,0195407;
1421,5900;0,01949375;
1421,3489;0,01945344;
1421,1078;0,01943925;
1420,8667;0,01946658;
1420,6256;0,01949995;
1420,3845;0,01945733;
1420,1433;0,01930596;
1419,9022;0,01911308;
1419,6611;0,01899215;
1419,4200;0,01897326;
1419,1789;0,01899468;
1418,9378;0,01902999;
1418,6967;0,01907422;
1418,4556;0,01909608;
1418,2145;0,0190805;
1417,9733;0,01904423;
1417,7322;0,01901417;
1417,4911;0,01899939;
1417,2500;0,01899719;
1417,0089;0,01900516;
1416,7678;0,01900741;
1416,5267;0,01900084;
1416,2856;0,01899826;
1416,0445;0,01899591;
1415,8033;0,01898616;
1415,5622;0,01896066;
1415,3211;0,01891572;
1415,0800;0,01887991;
1414,8389;0,0188885;
1414,5978;0,0189322;
1414,3567;0,01896836;
1414,1156;0,01897648;
1413,8745;0,01895471;
1413,6333;0,01890286;
1413,3922;0,01885032;
1413,1511;0,01882344;
1412,9100;0,01882203;
1412,6689;0,0188513;
1412,4278;0,0188886;
1412,1867;0,01889636;
1411,9456;0,01886954;
1411,7045;0,01882804;
1411,4634;0,01880482;
1411,2222;0,01880946;
1410,9811;0,01882151;
1410,7400;0,01883606;
1410,4989;0,01885838;
1410,2578;0,01887989;
1410,0167;0,0188909;
1409,7756;0,01888341;
1409,5345;0,0188466;
1409,2934;0,01880617;
1409,0522;0,01881014;
1408,8111;0,01884636;
1408,5700;0,01887435;
1408,3289;0,01888854;
1408,0878;0,01887983;
1407,8467;0,01884169;
1407,6056;0,01879847;
1407,3645;0,01877344;
1407,1234;0,01877564;
1406,8822;0,01880381;
1406,6411;0,01883762;
1406,4000;0,01884933;
1406,1589;0,01883096;
1405,9178;0,01879264;
1405,6767;0,01874135;
1405,4356;0,01869123;
1405,1945;0,01867104;
1404,9534;0,01870094;
1404,7122;0,01877221;
1404,4711;0,01883561;
1404,2300;0,01884043;
1403,9889;0,01880359;
1403,7478;0,01877579;
1403,5067;0,01877356;
1403,2656;0,01878422;
1403,0245;0,01879632;
1402,7834;0,01881079;
1402,5422;0,01881773;
1402,3011;0,01880279;
1402,0600;0,0187796;
1401,8189;0,01877066;
1401,5778;0,01877958;
1401,3367;0,01879647;
1401,0956;0,01881791;
1400,8545;0,01884238;
1400,6134;0,01886295;
1400,3722;0,0188653;
1400,1311;0,01881977;
1399,8900;0,01872801;
1399,6489;0,01864966;
1399,4078;0,01865501;
1399,1667;0,01874107;
1398,9256;0,01882245;
1398,6845;0,01885275;
1398,4434;0,01884636;
1398,2022;0,01881183;
1397,9611;0,01877115;
1397,7200;0,0187543;
1397,4789;0,01877606;
1397,2378;0,0188265;
1396,9967;0,01886448;
1396,7556;0,01888019;
1396,5145;0,01888399;
1396,2734;0,0188658;
1396,0323;0,01884588;
1395,7911;0,01883735;
1395,5500;0,01881866;
1395,3089;0,01879767;
1395,0678;0,01878432;
1394,8267;0,01878569;
1394,5856;0,01881413;
1394,3445;0,01883519;
1394,1034;0,01882092;
1393,8623;0,01880079;
1393,6211;0,01880395;
1393,3800;0,01883243;
1393,1389;0,01886649;
1392,8978;0,01888053;
1392,6567;0,0188787;
1392,4156;0,01887163;
1392,1745;0,01884616;
1391,9334;0,01882066;
1391,6923;0,01882367;
1391,4511;0,01883605;
1391,2100;0,01885767;
1390,9689;0,01889433;
1390,7278;0,01890746;
1390,4867;0,01887909;
1390,2456;0,01883655;
1390,0045;0,0188091;
1389,7634;0,01880786;
1389,5223;0,01883531;
1389,2811;0,01887758;
1389,0400;0,01890732;
1388,7989;0,01892636;
1388,5578;0,01894158;
1388,3167;0,01892583;
1388,0756;0,01886669;
1387,8345;0,01882481;
1387,5934;0,01886653;
1387,3523;0,01895178;
1387,1111;0,01900336;
1386,8700;0,01900453;
1386,6289;0,01896883;
1386,3878;0,01893139;
1386,1467;0,01891961;
1385,9056;0,01892133;
1385,6645;0,01894003;
1385,4234;0,0189903;
1385,1823;0,01904797;
1384,9411;0,0190669;
1384,7000;0,01902994;
1384,4589;0,01896646;
1384,2178;0,01890678;
1383,9767;0,0188574;
1383,7356;0,01881825;
1383,4945;0,01878521;
1383,2534;0,01877734;
1383,0123;0,0188149;
1382,7712;0,0188555;
1382,5300;0,01884925;
1382,2889;0,01881265;
1382,0478;0,01878523;
1381,8067;0,01877572;
1381,5656;0,01878069;
1381,3245;0,01879553;
1381,0834;0,01879369;
1380,8423;0,01876579;
1380,6012;0,01875077;
1380,3600;0,01876189;
1380,1189;0,01876865;
1379,8778;0,01877493;
1379,6367;0,01880543;
1379,3956;0,01884501;
1379,1545;0,01887638;
1378,9134;0,01890299;
1378,6723;0,01891503;
1378,4312;0,0189033;
1378,1900;0,01887766;
1377,9489;0,01885534;
1377,7078;0,01885521;
1377,4667;0,01888822;
1377,2256;0,01894932;
1376,9845;0,01899525;
1376,7434;0,01897759;
1376,5023;0,01892613;
1376,2612;0,01889227;
1376,0200;0,01888163;
1375,7789;0,0188878;
1375,5378;0,0189052;
1375,2967;0,01893658;
1375,0556;0,01897139;
1374,8145;0,01897768;
1374,5734;0,01894999;
1374,3323;0,01889546;
1374,0912;0,018852;
1373,8500;0,01888284;
1373,6089;0,01896548;
1373,3678;0,01902404;
1373,1267;0,01903783;
1372,8856;0,01902452;
1372,6445;0,01898292;
1372,4034;0,01893393;
1372,1623;0,01893128;
1371,9212;0,01896614;
1371,6800;0,01899475;
1371,4389;0,01901971;
1371,1978;0,01904069;
1370,9567;0,01903515;
1370,7156;0,01900365;
1370,4745;0,01897822;
1370,2334;0,01897866;
1369,9923;0,01899873;
1369,7512;0,01902767;
1369,5100;0,0190624;
1369,2689;0,01910751;
1369,0278;0,019143;
1368,7867;0,01914346;
1368,5456;0,01911885;
1368,3045;0,01908172;
1368,0634;0,01905853;
1367,8223;0,01906981;
1367,5812;0,01909217;
1367,3401;0,01912225;
1367,0989;0,01915998;
1366,8578;0,01916059;
1366,6167;0,01910678;
1366,3756;0,01903599;
1366,1345;0,0190062;
1365,8934;0,01904441;
1365,6523;0,01910218;
1365,4112;0,01912305;
1365,1701;0,01910373;
1364,9289;0,0190625;
1364,6878;0,01902577;
1364,4467;0,01901688;
1364,2056;0,01901917;
1363,9645;0,0190041;
1363,7234;0,0189802;
1363,4823;0,01896835;
1363,2412;0,0189777;
1363,0001;0,01899434;
1362,7589;0,01900122;
1362,5178;0,01902024;
1362,2767;0,01910676;
1362,0356;0,01931153;
1361,7945;0,01948954;
1361,5534;0,01938046;
1361,3123;0,01907358;
1361,0712;0,01886955;
1360,8301;0,01881732;
1360,5889;0,01880417;
1360,3478;0,01877656;
1360,1067;0,01875258;
1359,8656;0,01877151;
1359,6245;0,01882362;
1359,3834;0,0188383;
1359,1423;0,01877303;
1358,9012;0,0186881;
1358,6601;0,01863989;
1358,4189;0,01861125;
1358,1778;0,01860681;
1357,9367;0,01863242;
1357,6956;0,01865554;
1357,4545;0,01866503;
1357,2134;0,01865133;
1356,9723;0,01860287;
1356,7312;0,01854955;
1356,4901;0,01851673;
1356,2489;0,01848667;
1356,0078;0,01845926;
1355,7667;0,01846684;
1355,5256;0,01849176;
1355,2845;0,01849457;
1355,0434;0,01847675;
1354,8023;0,01844812;
1354,5612;0,01844382;
1354,3201;0,01847327;
1354,0790;0,01847018;
1353,8378;0,01843079;
1353,5967;0,01840214;
1353,3556;0,01836124;
1353,1145;0,01828599;
1352,8734;0,01821653;
1352,6323;0,01817443;
1352,3912;0,01814403;
1352,1501;0,01813637;
1351,9090;0,01815423;
1351,6678;0,01816346;
1351,4267;0,01816292;
1351,1856;0,01815357;
1350,9445;0,01811362;
1350,7034;0,01805955;
1350,4623;0,01802636;
1350,2212;0,01804028;
1349,9801;0,01809841;
1349,7390;0,01815667;
1349,4978;0,01818271;
1349,2567;0,01816373;
1349,0156;0,01810414;
1348,7745;0,01804162;
1348,5334;0,01802103;
1348,2923;0,0180456;
1348,0512;0,01806593;
1347,8101;0,01805987;
1347,5690;0,0180421;
1347,3278;0,01800811;
1347,0867;0,01795351;
1346,8456;0,01789793;
1346,6045;0,01788002;
1346,3634;0,0178973;
1346,1223;0,0179121;
1345,8812;0,01792873;
1345,6401;0,01794702;
1345,3990;0,01794672;
1345,1578;0,01792664;
1344,9167;0,01788602;
1344,6756;0,01784327;
1344,4345;0,01783354;
1344,1934;0,01786101;
1343,9523;0,01789465;
1343,7112;0,01790375;
1343,4701;0,01788556;
1343,2290;0,01785214;
1342,9878;0,01781294;
1342,7467;0,01777662;
1342,5056;0,01776549;
1342,2645;0,01778983;
1342,0234;0,01780861;
1341,7823;0,01780543;
1341,5412;0,01780224;
1341,3001;0,017778;
1341,0590;0,01772577;
1340,8178;0,01769104;
1340,5767;0,0176973;
1340,3356;0,01771847;
1340,0945;0,01772364;
1339,8534;0,01773138;
1339,6123;0,0177463;
1339,3712;0,01772368;
1339,1301;0,01767119;
1338,8890;0,01762186;
1338,6479;0,01757336;
1338,4067;0,01753865;
1338,1656;0,01754377;
1337,9245;0,01757877;
1337,6834;0,01760065;
1337,4423;0,01759315;
1337,2012;0,01756846;
1336,9601;0,01753807;
1336,7190;0,01753058;
1336,4779;0,01755;
1336,2367;0,01757621;
1335,9956;0,01760386;
1335,7545;0,01761498;
1335,5134;0,01760112;
1335,2723;0,01756042;
1335,0312;0,01749906;
1334,7901;0,01746045;
1334,5490;0,01745783;
1334,3079;0,01747629;
1334,0667;0,01750245;
1333,8256;0,01750977;
1333,5845;0,01749611;
1333,3434;0,01747334;
1333,1023;0,01745175;
1332,8612;0,01744362;
1332,6201;0,01744616;
1332,3790;0,01746525;
1332,1379;0,01750504;
1331,8967;0,01753928;
1331,6556;0,01753059;
1331,4145;0,01747725;
1331,1734;0,01742435;
1330,9323;0,01739981;
1330,6912;0,01740338;
1330,4501;0,01742836;
1330,2090;0,01744565;
1329,9679;0,01743612;
1329,7267;0,01740626;
1329,4856;0,01736885;
1329,2445;0,01734084;
1329,0034;0,01731741;
1328,7623;0,01728898;
1328,5212;0,01728234;
1328,2801;0,01731219;
1328,0390;0,0173248;
1327,7979;0,01727216;
1327,5567;0,01718314;
1327,3156;0,01708539;
1327,0745;0,01702869;
1326,8334;0,01710911;
1326,5923;0,01727198;
1326,3512;0,01736716;
1326,1101;0,017373;
1325,8690;0,01733233;
1325,6279;0,01727274;
1325,3868;0,01721802;
1325,1456;0,01718034;
1324,9045;0,01716417;
1324,6634;0,01716251;
1324,4223;0,01717599;
1324,1812;0,01719237;
1323,9401;0,01718125;
1323,6990;0,0171408;
1323,4579;0,01709317;
1323,2168;0,01706067;
1322,9756;0,01703949;
1322,7345;0,01702124;
1322,4934;0,01702297;
1322,2523;0,01704096;
1322,0112;0,0170613;
1321,7701;0,01706429;
1321,5290;0,01702059;
1321,2879;0,0169528;
1321,0468;0,01690059;
1320,8056;0,01687346;
1320,5645;0,0168662;
1320,3234;0,01687017;
1320,0823;0,01688056;
1319,8412;0,01686958;
1319,6001;0,01681709;
1319,3590;0,01675187;
1319,1179;0,01671814;
1318,8768;0,01672943;
1318,6356;0,01674517;
1318,3945;0,016743;
1318,1534;0,01672892;
1317,9123;0,01667876;
1317,6712;0,01660904;
1317,4301;0,01655979;
1317,1890;0,01653338;
1316,9479;0,01653535;
1316,7068;0,0165615;
1316,4656;0,01659482;
1316,2245;0,01661872;
1315,9834;0,01661284;
1315,7423;0,01658802;
1315,5012;0,01655588;
1315,2601;0,01651487;
1315,0190;0,01648422;
1314,7779;0,01647564;
1314,5368;0,01646367;
1314,2956;0,01640695;
1314,0545;0,01630593;
1313,8134;0,01617988;
1313,5723;0,01599917;
1313,3312;0,01573054;
1313,0901;0,0153592;
1312,8490;0,01487178;
1312,6079;0,01434967;
1312,3668;0,01401856;
1312,1256;0,01400799;
1311,8845;0,01413606;
1311,6434;0,01420922;
1311,4023;0,01430212;
1311,1612;0,01451798;
1310,9201;0,01478225;
1310,6790;0,01495635;
1310,4379;0,01500248;
1310,1968;0,01499976;
1309,9557;0,01501338;
1309,7145;0,01506573;
1309,4734;0,0151806;
1309,2323;0,01531909;
1308,9912;0,0154184;
1308,7501;0,01548806;
1308,5090;0,01553516;
1308,2679;0,01553944;
1308,0268;0,01551585;
1307,7857;0,01548447;
1307,5445;0,01544838;
1307,3034;0,0154202;
1307,0623;0,01542336;
1306,8212;0,01544779;
1306,5801;0,01545939;
1306,3390;0,01545968;
1306,0979;0,01546422;
1305,8568;0,01548795;
1305,6157;0,01553913;
1305,3745;0,01560545;
1305,1334;0,01569233;
1304,8923;0,01580031;
1304,6512;0,01589668;
1304,4101;0,01595185;
1304,1690;0,01596578;
1303,9279;0,01597334;
1303,6868;0,01600175;
1303,4457;0,0160371;
1303,2045;0,01606499;
1302,9634;0,01609855;
1302,7223;0,01614508;
1302,4812;0,01618355;
1302,2401;0,01620031;
1301,9990;0,01618845;
1301,7579;0,01614845;
1301,5168;0,01613154;
1301,2757;0,01617412;
1301,0345;0,01623981;
1300,7934;0,01629869;
1300,5523;0,01634158;
1300,3112;0,01633991;
1300,0701;0,01628278;
1299,8290;0,01621776;
1299,5879;0,01619265;
1299,3468;0,01619983;
1299,1057;0,01622521;
1298,8645;0,01627089;
1298,6234;0,01630922;
1298,3823;0,0163104;
1298,1412;0,01628515;
1297,9001;0,01625668;
1297,6590;0,01623405;
1297,4179;0,01623232;
1297,1768;0,01626518;
1296,9357;0,01629923;
1296,6946;0,01629535;
1296,4534;0,01626614;
1296,2123;0,01623207;
1295,9712;0,01619317;
1295,7301;0,01615471;
1295,4890;0,01613258;
1295,2479;0,01614444;
1295,0068;0,01619132;
1294,7657;0,01623692;
1294,5246;0,01623761;
1294,2834;0,01618949;
1294,0423;0,01612755;
1293,8012;0,01609345;
1293,5601;0,01610136;
1293,3190;0,01611964;
1293,0779;0,01612354;
1292,8368;0,01612176;
1292,5957;0,01610574;
1292,3546;0,01606935;
1292,1134;0,01603189;
1291,8723;0,01598724;
1291,6312;0,01594165;
1291,3901;0,0159339;
1291,1490;0,015971;
1290,9079;0,01602709;
1290,6668;0,01605163;
1290,4257;0,01601402;
1290,1846;0,01594662;
1289,9434;0,015881;
1289,7023;0,01582854;
1289,4612;0,0158098;
1289,2201;0,0158353;
1288,9790;0,01587595;
1288,7379;0,01588399;
1288,4968;0,01585115;
1288,2557;0,01579894;
1288,0146;0,01574013;
1287,7734;0,01569321;
1287,5323;0,01568442;
1287,2912;0,01571098;
1287,0501;0,01573274;
1286,8090;0,01572124;
1286,5679;0,01567844;
1286,3268;0,01562439;
1286,0857;0,01558772;
1285,8446;0,01558324;
1285,6034;0,0155998;
1285,3623;0,01561666;
1285,1212;0,01562835;
1284,8801;0,01563318;
1284,6390;0,01562302;
1284,3979;0,01560562;
1284,1568;0,01560027;
1283,9157;0,01560998;
1283,6746;0,01561142;
1283,4334;0,01560274;
1283,1923;0,01561848;
1282,9512;0,01565712;
1282,7101;0,01566157;
1282,4690;0,0155888;
1282,2279;0,01546497;
1281,9868;0,01535088;
1281,7457;0,01529723;
1281,5046;0,01531449;
1281,2635;0,01534502;
1281,0223;0,01535612;
1280,7812;0,01537763;
1280,5401;0,01539429;
1280,2990;0,01536883;
1280,0579;0,01534264;
1279,8168;0,01536124;
1279,5757;0,01539116;
1279,3346;0,01539879;
1279,0935;0,01540848;
1278,8523;0,01544387;
1278,6112;0,01545293;
1278,3701;0,01539422;
1278,1290;0,01534072;
1277,8879;0,01533769;
1277,6468;0,01533967;
1277,4057;0,01535147;
1277,1646;0,01540047;
1276,9235;0,01543123;
1276,6823;0,01538122;
1276,4412;0,01526737;
1276,2001;0,01515646;
1275,9590;0,01511475;
1275,7179;0,01514107;
1275,4768;0,01516287;
1275,2357;0,01516163;
1274,9946;0,01517156;
1274,7535;0,01516663;
1274,5123;0,01508252;
1274,2712;0,01493838;
1274,0301;0,01483248;
1273,7890;0,01479716;
1273,5479;0,01477813;
1273,3068;0,01472888;
1273,0657;0,01462849;
1272,8246;0,01449061;
1272,5835;0,01436752;
1272,3423;0,01424543;
1272,1012;0,01404303;
1271,8601;0,01380898;
1271,6190;0,01370607;
1271,3779;0,01378147;
1271,1368;0,0139367;
1270,8957;0,01404719;
1270,6546;0,0141098;
1270,4135;0,01426784;
1270,1723;0,01459682;
1269,9312;0,01492187;
1269,6901;0,01502189;
1269,4490;0,01496766;
1269,2079;0,01490373;
1268,9668;0,01482633;
1268,7257;0,01479857;
1268,4846;0,01484106;
1268,2435;0,01487459;
1268,0024;0,01493474;
1267,7612;0,01506942;
1267,5201;0,01524288;
1267,2790;0,01538964;
1267,0379;0,0154623;
1266,7968;0,01548045;
1266,5557;0,01548654;
1266,3146;0,01550942;
1266,0735;0,01555854;
1265,8324;0,0156282;
1265,5912;0,01571946;
1265,3501;0,01578684;
1265,1090;0,01575721;
1264,8679;0,01567703;
1264,6268;0,01563524;
1264,3857;0,0156083;
1264,1446;0,01559157;
1263,9035;0,01564586;
1263,6624;0,01574509;
1263,4212;0,01581633;
1263,1801;0,01586394;
1262,9390;0,01590516;
1262,6979;0,01589572;
1262,4568;0,01582374;
1262,2157;0,01575257;
1261,9746;0,01573169;
1261,7335;0,01573997;
1261,4924;0,01572343;
1261,2512;0,01569237;
1261,0101;0,01568637;
1260,7690;0,01569189;
1260,5279;0,01569211;
1260,2868;0,01570308;
1260,0457;0,01575386;
1259,8046;0,01584224;
1259,5635;0,01591811;
1259,3224;0,01593661;
1259,0812;0,01590243;
1258,8401;0,01587613;
1258,5990;0,01590215;
1258,3579;0,01596079;
1258,1168;0,01601706;
1257,8757;0,01602039;
1257,6346;0,01596602;
1257,3935;0,01593723;
1257,1524;0,01595401;
1256,9112;0,01593848;
1256,6701;0,01585492;
1256,4290;0,01576528;
1256,1879;0,01575963;
1255,9468;0,01583217;
1255,7057;0,01588684;
1255,4646;0,01588281;
1255,2235;0,01583735;
1254,9824;0,01575939;
1254,7412;0,01568958;
1254,5001;0,01567907;
1254,2590;0,01572104;
1254,0179;0,01577079;
1253,7768;0,01580381;
1253,5357;0,0158139;
1253,2946;0,01579416;
1253,0535;0,01577153;
1252,8124;0,01578436;
1252,5713;0,01581373;
1252,3301;0,01581422;
1252,0890;0,0157984;
1251,8479;0,01580417;
1251,6068;0,01583084;
1251,3657;0,01586071;
1251,1246;0,01584851;
1250,8835;0,01578996;
1250,6424;0,01575263;
1250,4013;0,01574001;
1250,1601;0,01573296;
1249,9190;0,0157471;
1249,6779;0,01577477;
1249,4368;0,01579286;
1249,1957;0,01576981;
1248,9546;0,01571502;
1248,7135;0,01567626;
1248,4724;0,0156754;
1248,2313;0,01573246;
1247,9901;0,01582986;
1247,7490;0,01589759;
1247,5079;0,01591055;
1247,2668;0,01589267;
1247,0257;0,01585512;
1246,7846;0,01581216;
1246,5435;0,01579435;
1246,3024;0,01580366;
1246,0613;0,01581235;
1245,8201;0,01583754;
1245,5790;0,01588632;
1245,3379;0,01588595;
1245,0968;0,01583284;
1244,8557;0,01580628;
1244,6146;0,01581453;
1244,3735;0,01583193;
1244,1324;0,01586733;
1243,8913;0,01592677;
1243,6501;0,01596387;
1243,4090;0,01592377;
1243,1679;0,01585401;
1242,9268;0,01584037;
1242,6857;0,01586894;
1242,4446;0,0158989;
1242,2035;0,01593318;
1241,9624;0,01596661;
1241,7213;0,01599392;
1241,4801;0,01600846;
1241,2390;0,0159817;
1240,9979;0,01592221;
1240,7568;0,01588846;
1240,5157;0,0159093;
1240,2746;0,0159601;
1240,0335;0,01601582;
1239,7924;0,0160461;
1239,5513;0,01602685;
1239,3102;0,0160011;
1239,0690;0,01600045;
1238,8279;0,0159965;
1238,5868;0,0159953;
1238,3457;0,01601567;
1238,1046;0,01602953;
1237,8635;0,01601927;
1237,6224;0,01599356;
1237,3813;0,01597003;
1237,1402;0,01596197;
1236,8990;0,0159524;
1236,6579;0,01594712;
1236,4168;0,01598446;
1236,1757;0,01604859;
1235,9346;0,0160851;
1235,6935;0,016086;
1235,4524;0,0160653;
1235,2113;0,01600948;
1234,9702;0,01594905;
1234,7290;0,01595122;
1234,4879;0,0160075;
1234,2468;0,01607221;
1234,0057;0,01612608;
1233,7646;0,01614909;
1233,5235;0,01612571;
1233,2824;0,01607855;
1233,0413;0,0160549;
1232,8002;0,01607151;
1232,5590;0,01610651;
1232,3179;0,01613934;
1232,0768;0,01616254;
1231,8357;0,01618132;
1231,5946;0,01618709;
1231,3535;0,01616005;
1231,1124;0,01611931;
1230,8713;0,01609652;
1230,6302;0,01610634;
1230,3890;0,01615573;
1230,1479;0,01620413;
1229,9068;0,01620517;
1229,6657;0,01616903;
1229,4246;0,0161281;
1229,1835;0,01609584;
1228,9424;0,01608209;
1228,7013;0,01610965;
1228,4602;0,0161585;
1228,2190;0,01618964;
1227,9779;0,01620635;
1227,7368;0,01620594;
1227,4957;0,01618024;
1227,2546;0,01614115;
1227,0135;0,0161195;
1226,7724;0,01615173;
1226,5313;0,01623444;
1226,2902;0,01631655;
1226,0490;0,01633963;
1225,8079;0,01629374;
1225,5668;0,01622569;
1225,3257;0,01617671;
1225,0846;0,01616358;
1224,8435;0,01619469;
1224,6024;0,01625916;
1224,3613;0,01633135;
1224,1202;0,01637226;
1223,8791;0,0163543;
1223,6379;0,01629927;
1223,3968;0,01624944;
1223,1557;0,0162475;
1222,9146;0,01629749;
1222,6735;0,01635081;
1222,4324;0,01638244;
1222,1913;0,01639445;
1221,9502;0,01638941;
1221,7091;0,01637507;
1221,4679;0,01634954;
1221,2268;0,01631892;
1220,9857;0,01631134;
1220,7446;0,0163447;
1220,5035;0,01639611;
1220,2624;0,01644371;
1220,0213;0,01648701;
1219,7802;0,01649615;
1219,5391;0,01645315;
1219,2979;0,01640086;
1219,0568;0,01639316;
1218,8157;0,01644162;
1218,5746;0,01651254;
1218,3335;0,01656791;
1218,0924;0,01658783;
1217,8513;0,01657746;
1217,6102;0,01657444;
1217,3691;0,01661835;
1217,1279;0,01671428;
1216,8868;0,01682022;
1216,6457;0,0168817;
1216,4046;0,01688987;
1216,1635;0,01685681;
1215,9224;0,01677557;
1215,6813;0,0166654;
1215,4402;0,01657929;
1215,1991;0,01654079;
1214,9579;0,01653347;
1214,7168;0,01655563;
1214,4757;0,01661473;
1214,2346;0,0166722;
1213,9935;0,01667935;
1213,7524;0,01664297;
1213,5113;0,01659634;
1213,2702;0,01655978;
1213,0291;0,01656334;
1212,7879;0,0166095;
1212,5468;0,01664223;
1212,3057;0,01665415;
1212,0646;0,0166602;
1211,8235;0,01661993;
1211,5824;0,01654534;
1211,3413;0,01650572;
1211,1002;0,01652116;
1210,8591;0,01656671;
1210,6180;0,01662154;
1210,3768;0,01666542;
1210,1357;0,016661;
1209,8946;0,01659452;
1209,6535;0,01651824;
1209,4124;0,016503;
1209,1713;0,01655304;
1208,9302;0,01661382;
1208,6891;0,01665994;
1208,4480;0,01667962;
1208,2068;0,01664236;
1207,9657;0,01658027;
1207,7246;0,01655342;
1207,4835;0,0165439;
1207,2424;0,01652423;
1207,0013;0,01650626;
1206,7602;0,01651123;
1206,5191;0,01654303;
1206,2780;0,01654666;
1206,0368;0,01649763;
1205,7957;0,01645623;
1205,5546;0,01643276;
1205,3135;0,01639341;
1205,0724;0,01634589;
1204,8313;0,0162968;
1204,5902;0,01623662;
1204,3491;0,01617882;
1204,1080;0,01614192;
