;test;
Wavenumbers [1/cm];Absorbance;
4371,3411;-0,02295908;
4371,0999;-0,02300538;
4370,8588;-0,02308089;
4370,6177;-0,0231049;
4370,3766;-0,02306332;
4370,1355;-0,02301589;
4369,8944;-0,02298893;
4369,6533;-0,02298785;
4369,4122;-0,02299959;
4369,1711;-0,02298579;
4368,9299;-0,02297857;
4368,6888;-0,02301992;
4368,4477;-0,02305198;
4368,2066;-0,02303475;
4367,9655;-0,02298766;
4367,7244;-0,02292991;
4367,4833;-0,02290491;
4367,2422;-0,0229304;
4367,0011;-0,02296016;
4366,7599;-0,0229689;
4366,5188;-0,02296797;
4366,2777;-0,02295417;
4366,0366;-0,02294037;
4365,7955;-0,02296011;
4365,5544;-0,02299188;
4365,3133;-0,02300136;
4365,0722;-0,0230127;
4364,8311;-0,02302537;
4364,5900;-0,02302075;
4364,3488;-0,02301491;
4364,1077;-0,02299006;
4363,8666;-0,02294705;
4363,6255;-0,02295677;
4363,3844;-0,02300676;
4363,1433;-0,02301231;
4362,9022;-0,02299065;
4362,6611;-0,02299748;
4362,4200;-0,02300661;
4362,1788;-0,02301854;
4361,9377;-0,0230642;
4361,6966;-0,02309371;
4361,4555;-0,02305998;
4361,2144;-0,02300538;
4360,9733;-0,022991;
4360,7322;-0,02300853;
4360,4911;-0,02300941;
4360,2500;-0,02301039;
4360,0088;-0,02304628;
4359,7677;-0,0230884;
4359,5266;-0,02311099;
4359,2855;-0,02312174;
4359,0444;-0,02310166;
4358,8033;-0,02303838;
4358,5622;-0,02297857;
4358,3211;-0,02295176;
4358,0800;-0,02294513;
4357,8388;-0,02295584;
4357,5977;-0,02298569;
4357,3566;-0,02301442;
4357,1155;-0,02299527;
4356,8744;-0,02292898;
4356,6333;-0,02289995;
4356,3922;-0,02295358;
4356,1511;-0,02302168;
4355,9100;-0,02304447;
4355,6688;-0,02303563;
4355,4277;-0,02301339;
4355,1866;-0,02299085;
4354,9455;-0,02299409;
4354,7044;-0,02302443;
4354,4633;-0,023048;
4354,2222;-0,02304628;
4353,9811;-0,02303499;
4353,7400;-0,02303052;
4353,4988;-0,02304967;
4353,2577;-0,02307952;
4353,0166;-0,02308595;
4352,7755;-0,02307417;
4352,5344;-0,02307132;
4352,2933;-0,0230778;
4352,0522;-0,02305316;
4351,8111;-0,02300209;
4351,5700;-0,02296419;
4351,3289;-0,02292578;
4351,0877;-0,02289769;
4350,8466;-0,02291017;
4350,6055;-0,02294155;
4350,3644;-0,02297435;
4350,1233;-0,02299822;
4349,8822;-0,02298741;
4349,6411;-0,02295599;
4349,4000;-0,02295682;
4349,1589;-0,02299183;
4348,9177;-0,02302817;
4348,6766;-0,02305262;
4348,4355;-0,02305497;
4348,1944;-0,02303705;
4347,9533;-0,02300008;
4347,7122;-0,02295761;
4347,4711;-0,02295608;
4347,2300;-0,02300357;
4346,9889;-0,02303475;
4346,7477;-0,0229963;
4346,5066;-0,02294661;
4346,2655;-0,02297106;
4346,0244;-0,02303912;
4345,7833;-0,023078;
4345,5422;-0,02305811;
4345,3011;-0,02298933;
4345,0600;-0,02293163;
4344,8189;-0,02293364;
4344,5777;-0,02299321;
4344,3366;-0,02308477;
4344,0955;-0,02313558;
4343,8544;-0,02308929;
4343,6133;-0,02301795;
4343,3722;-0,0230097;
4343,1311;-0,02303003;
4342,8900;-0,02302758;
4342,6489;-0,02301525;
4342,4077;-0,02301344;
4342,1666;-0,02302822;
4341,9255;-0,02304717;
4341,6844;-0,02305841;
4341,4433;-0,0230695;
4341,2022;-0,02307535;
4340,9611;-0,0230806;
4340,7200;-0,02310534;
4340,4789;-0,02313116;
4340,2377;-0,02310588;
4339,9966;-0,02303509;
4339,7555;-0,02299173;
4339,5144;-0,02299434;
4339,2733;-0,02299483;
4339,0322;-0,02298206;
4338,7911;-0,02296959;
4338,5500;-0,0229692;
4338,3089;-0,02298731;
4338,0677;-0,02299822;
4337,8266;-0,02298864;
4337,5855;-0,0229906;
4337,3444;-0,02302154;
4337,1033;-0,02304123;
4336,8622;-0,0230207;
4336,6211;-0,02299954;
4336,3800;-0,02300759;
4336,1389;-0,02303087;
4335,8978;-0,02305723;
4335,6566;-0,02308939;
4335,4155;-0,02312841;
4335,1744;-0,02314245;
4334,9333;-0,02310961;
4334,6922;-0,02305163;
4334,4511;-0,0229853;
4334,2100;-0,02293948;
4333,9689;-0,02295746;
4333,7278;-0,02301378;
4333,4866;-0,02304226;
4333,2455;-0,02304432;
4333,0044;-0,02305556;
4332,7633;-0,02306744;
4332,5222;-0,02305124;
4332,2811;-0,02300445;
4332,0400;-0,0229662;
4331,7989;-0,02297224;
4331,5578;-0,02302591;
4331,3166;-0,02309827;
4331,0755;-0,02311938;
4330,8344;-0,02306332;
4330,5933;-0,02299807;
4330,3522;-0,02298388;
4330,1111;-0,02301285;
4329,8700;-0,02304118;
4329,6289;-0,02303818;
4329,3878;-0,02300966;
4329,1466;-0,0229637;
4328,9055;-0,02291694;
4328,6644;-0,02291994;
4328,4233;-0,02298456;
4328,1822;-0,02304015;
4327,9411;-0,02302493;
4327,7000;-0,02297799;
4327,4589;-0,02296478;
4327,2178;-0,02299301;
4326,9766;-0,02304348;
4326,7355;-0,02307849;
4326,4944;-0,02307805;
4326,2533;-0,02306582;
4326,0122;-0,02305689;
4325,7711;-0,02305753;
