;alpha_KS_Matrix7-3sub;
Wavenumbers [1/cm];Absorbance;
2604,4802;-0,01093266;
2604,2391;-0,01093897;
2603,9980;-0,01093859;
2603,7569;-0,01093245;
2603,5158;-0,01093031;
2603,2746;-0,01094104;
2603,0335;-0,01095921;
2602,7924;-0,0109826;
2602,5513;-0,01101193;
2602,3102;-0,01101897;
2602,0691;-0,01099842;
2601,8280;-0,01099029;
2601,5869;-0,01100337;
2601,3458;-0,01100864;
2601,1047;-0,01098586;
2600,8635;-0,01094844;
2600,6224;-0,0109324;
2600,3813;-0,01094052;
2600,1402;-0,01094698;
2599,8991;-0,0109533;
2599,6580;-0,01096915;
2599,4169;-0,01097376;
2599,1758;-0,0109486;
2598,9347;-0,01091832;
2598,6935;-0,01090888;
2598,4524;-0,01091231;
2598,2113;-0,01092291;
2597,9702;-0,01094789;
2597,7291;-0,01097481;
2597,4880;-0,01098183;
2597,2469;-0,01096876;
2597,0058;-0,01093901;
2596,7647;-0,010895;
2596,5235;-0,0108669;
2596,2824;-0,01086556;
2596,0413;-0,01086127;
2595,8002;-0,01085871;
2595,5591;-0,01086785;
2595,3180;-0,01086158;
2595,0769;-0,01084261;
2594,8358;-0,01084175;
2594,5947;-0,01086826;
2594,3535;-0,01089759;
2594,1124;-0,01089352;
2593,8713;-0,0108693;
2593,6302;-0,01085987;
2593,3891;-0,0108532;
2593,1480;-0,01082641;
2592,9069;-0,0107879;
2592,6658;-0,01076162;
2592,4247;-0,01075808;
2592,1835;-0,01076875;
2591,9424;-0,010784;
2591,7013;-0,01078839;
2591,4602;-0,01076761;
2591,2191;-0,01074011;
2590,9780;-0,01073278;
2590,7369;-0,01074145;
2590,4958;-0,0107485;
2590,2547;-0,01075541;
2590,0135;-0,01077159;
2589,7724;-0,01078435;
2589,5313;-0,01077049;
2589,2902;-0,01074443;
2589,0491;-0,01074025;
2588,8080;-0,01077155;
2588,5669;-0,0108134;
2588,3258;-0,01081614;
2588,0847;-0,01078109;
2587,8436;-0,01075543;
2587,6024;-0,01074832;
2587,3613;-0,01074184;
2587,1202;-0,01074475;
2586,8791;-0,01076381;
2586,6380;-0,01077216;
2586,3969;-0,01075784;
2586,1558;-0,01073911;
2585,9147;-0,01073439;
2585,6736;-0,0107408;
2585,4324;-0,01074307;
2585,1913;-0,01074279;
2584,9502;-0,01074365;
2584,7091;-0,01074278;
2584,4680;-0,01074069;
2584,2269;-0,01073631;
2583,9858;-0,01073703;
2583,7447;-0,01074817;
2583,5036;-0,01075302;
2583,2624;-0,01074292;
2583,0213;-0,01073187;
2582,7802;-0,01072647;
2582,5391;-0,01072277;
2582,2980;-0,01071342;
2582,0569;-0,0106881;
2581,8158;-0,01066551;
2581,5747;-0,01066601;
2581,3336;-0,01067871;
2581,0924;-0,01069496;
2580,8513;-0,01070452;
2580,6102;-0,01069397;
2580,3691;-0,01068429;
2580,1280;-0,0107035;
2579,8869;-0,0107265;
2579,6458;-0,01071496;
2579,4047;-0,01068675;
2579,1636;-0,01067313;
2578,9224;-0,01067862;
2578,6813;-0,01069604;
2578,4402;-0,01071302;
2578,1991;-0,01071744;
2577,9580;-0,01070281;
2577,7169;-0,01067145;
2577,4758;-0,01063849;
2577,2347;-0,01062903;
2576,9936;-0,01064788;
2576,7524;-0,01067497;
2576,5113;-0,01068929;
2576,2702;-0,01067129;
2576,0291;-0,01063721;
2575,7880;-0,01064636;
2575,5469;-0,01069799;
2575,3058;-0,01071774;
2575,0647;-0,01068873;
2574,8236;-0,01065946;
2574,5824;-0,01064666;
2574,3413;-0,01064373;
2574,1002;-0,01066012;
2573,8591;-0,01068261;
2573,6180;-0,01067639;
2573,3769;-0,01064416;
2573,1358;-0,01061988;
2572,8947;-0,01061929;
2572,6536;-0,01063092;
2572,4125;-0,01063307;
2572,1713;-0,01062417;
2571,9302;-0,01062155;
2571,6891;-0,01062812;
2571,4480;-0,01063576;
2571,2069;-0,01064182;
2570,9658;-0,0106471;
2570,7247;-0,01064036;
2570,4836;-0,01062464;
2570,2425;-0,01061688;
2570,0013;-0,01060289;
2569,7602;-0,01058693;
2569,5191;-0,01060592;
2569,2780;-0,01064052;
2569,0369;-0,01065517;
2568,7958;-0,01066464;
2568,5547;-0,01067761;
2568,3136;-0,01066856;
2568,0725;-0,01063801;
2567,8313;-0,0106158;
2567,5902;-0,0106024;
2567,3491;-0,01058224;
2567,1080;-0,01056607;
2566,8669;-0,01057134;
2566,6258;-0,01059117;
2566,3847;-0,01059889;
2566,1436;-0,01058212;
2565,9025;-0,01055928;
2565,6613;-0,01054552;
2565,4202;-0,01053523;
2565,1791;-0,01052307;
2564,9380;-0,01051164;
2564,6969;-0,01050604;
2564,4558;-0,01051542;
2564,2147;-0,01053389;
2563,9736;-0,010532;
2563,7325;-0,01052146;
2563,4913;-0,01052637;
2563,2502;-0,0105285;
2563,0091;-0,01053297;
2562,7680;-0,01054039;
2562,5269;-0,0105136;
2562,2858;-0,0104732;
2562,0447;-0,01046963;
2561,8036;-0,01048537;
2561,5625;-0,0104931;
2561,3213;-0,01050427;
2561,0802;-0,0105163;
2560,8391;-0,01051802;
2560,5980;-0,01051617;
2560,3569;-0,01051483;
2560,1158;-0,01051999;
2559,8747;-0,01053552;
2559,6336;-0,01053788;
2559,3925;-0,01051051;
2559,1514;-0,01047506;
2558,9102;-0,0104598;
2558,6691;-0,01047372;
2558,4280;-0,01049303;
2558,1869;-0,01049262;
2557,9458;-0,01048787;
2557,7047;-0,01048829;
2557,4636;-0,01048802;
2557,2225;-0,01049253;
2556,9814;-0,01049125;
2556,7402;-0,01047976;
2556,4991;-0,01046813;
2556,2580;-0,01045033;
2556,0169;-0,01043441;
2555,7758;-0,01043682;
2555,5347;-0,01044416;
2555,2936;-0,01044782;
2555,0525;-0,01045646;
2554,8114;-0,01045955;
2554,5702;-0,01045129;
2554,3291;-0,01044719;
2554,0880;-0,01044497;
2553,8469;-0,01043021;
2553,6058;-0,01041644;
2553,3647;-0,01042131;
2553,1236;-0,01042539;
2552,8825;-0,01041611;
2552,6414;-0,01041398;
2552,4002;-0,01041895;
2552,1591;-0,01041237;
2551,9180;-0,01039242;
2551,6769;-0,0103742;
2551,4358;-0,01037212;
2551,1947;-0,01038341;
2550,9536;-0,01039937;
2550,7125;-0,01041674;
2550,4714;-0,01042395;
2550,2302;-0,0104104;
2549,9891;-0,01038378;
2549,7480;-0,01035959;
2549,5069;-0,01034593;
2549,2658;-0,01035204;
2549,0247;-0,01037516;
2548,7836;-0,01038447;
2548,5425;-0,01037651;
2548,3014;-0,01037253;
2548,0602;-0,01035719;
2547,8191;-0,01032884;
2547,5780;-0,01032707;
2547,3369;-0,0103477;
2547,0958;-0,01034981;
2546,8547;-0,01034535;
2546,6136;-0,0103572;
2546,3725;-0,01036275;
2546,1314;-0,01034775;
2545,8902;-0,01032054;
2545,6491;-0,01030163;
2545,4080;-0,01030381;
2545,1669;-0,01030442;
2544,9258;-0,01029581;
2544,6847;-0,01028779;
2544,4436;-0,01027783;
2544,2025;-0,01027307;
2543,9614;-0,01028773;
2543,7203;-0,01030685;
2543,4791;-0,0102942;
2543,2380;-0,01026631;
2542,9969;-0,01026928;
2542,7558;-0,01028645;
2542,5147;-0,01028916;
2542,2736;-0,010297;
2542,0325;-0,01032143;
2541,7914;-0,01033175;
2541,5503;-0,01031003;
2541,3091;-0,01028734;
2541,0680;-0,01029149;
2540,8269;-0,01029363;
2540,5858;-0,0102647;
2540,3447;-0,01024156;
2540,1036;-0,01025204;
2539,8625;-0,01026108;
2539,6214;-0,01025569;
2539,3803;-0,01025621;
2539,1391;-0,01025496;
2538,8980;-0,01023206;
2538,6569;-0,01019444;
2538,4158;-0,0101697;
2538,1747;-0,01016214;
2537,9336;-0,01015318;
2537,6925;-0,01014974;
2537,4514;-0,01015401;
2537,2103;-0,0101554;
2536,9691;-0,01016614;
2536,7280;-0,01018204;
2536,4869;-0,01018629;
2536,2458;-0,01018726;
2536,0047;-0,01018431;
2535,7636;-0,01017019;
2535,5225;-0,01015648;
2535,2814;-0,0101558;
2535,0403;-0,01016238;
2534,7991;-0,01015565;
2534,5580;-0,0101378;
2534,3169;-0,01012904;
2534,0758;-0,01012631;
2533,8347;-0,0101256;
2533,5936;-0,0101373;
2533,3525;-0,01015211;
2533,1114;-0,01015356;
2532,8703;-0,01015038;
2532,6291;-0,01015243;
2532,3880;-0,01015052;
2532,1469;-0,01013944;
2531,9058;-0,01012625;
2531,6647;-0,01011465;
2531,4236;-0,01010851;
2531,1825;-0,0101116;
2530,9414;-0,01011486;
2530,7003;-0,01010836;
2530,4592;-0,01009129;
2530,2180;-0,01006622;
2529,9769;-0,0100504;
2529,7358;-0,01006241;
2529,4947;-0,01009615;
2529,2536;-0,01012184;
2529,0125;-0,01011425;
2528,7714;-0,01008417;
2528,5303;-0,01006472;
2528,2892;-0,01005755;
2528,0480;-0,01005045;
2527,8069;-0,01004776;
2527,5658;-0,01003499;
2527,3247;-0,01000675;
2527,0836;-0,009992936;
2526,8425;-0,009997034;
2526,6014;-0,009999454;
2526,3603;-0,009993899;
2526,1192;-0,009991799;
2525,8780;-0,01000133;
2525,6369;-0,01000588;
2525,3958;-0,009991935;
2525,1547;-0,00997565;
2524,9136;-0,009981913;
2524,6725;-0,01000555;
2524,4314;-0,01002088;
2524,1903;-0,01002079;
2523,9492;-0,01002163;
2523,7080;-0,01003454;
2523,4669;-0,01003593;
2523,2258;-0,01000417;
2522,9847;-0,009954968;
2522,7436;-0,009923954;
2522,5025;-0,009929275;
2522,2614;-0,009954511;
2522,0203;-0,009978052;
2521,7792;-0,009975418;
2521,5380;-0,009944894;
2521,2969;-0,009935443;
2521,0558;-0,009952541;
2520,8147;-0,009946798;
2520,5736;-0,009924523;
2520,3325;-0,009919122;
2520,0914;-0,009916807;
2519,8503;-0,009909863;
2519,6092;-0,009912723;
2519,3680;-0,009915246;
2519,1269;-0,009911497;
2518,8858;-0,009911118;
2518,6447;-0,009908983;
2518,4036;-0,009901528;
2518,1625;-0,009896734;
2517,9214;-0,009897304;
2517,6803;-0,009894468;
2517,4392;-0,009882853;
2517,1980;-0,009875047;
2516,9569;-0,009885369;
2516,7158;-0,009897638;
2516,4747;-0,009890441;
2516,2336;-0,009881175;
2515,9925;-0,009889478;
2515,7514;-0,009899912;
2515,5103;-0,009888896;
2515,2692;-0,009864297;
2515,0281;-0,009853666;
2514,7869;-0,00985913;
2514,5458;-0,009872948;
2514,3047;-0,009891957;
2514,0636;-0,00989095;
2513,8225;-0,009862618;
2513,5814;-0,009840504;
2513,3403;-0,009836908;
2513,0992;-0,00983481;
2512,8581;-0,009832044;
2512,6169;-0,009832436;
2512,3758;-0,009826952;
2512,1347;-0,009816368;
2511,8936;-0,009804811;
2511,6525;-0,009783352;
2511,4114;-0,009759954;
2511,1703;-0,009751672;
2510,9292;-0,009753061;
2510,6881;-0,009760344;
2510,4469;-0,009778956;
2510,2058;-0,009804283;
2509,9647;-0,009819901;
2509,7236;-0,009805522;
2509,4825;-0,009768098;
2509,2414;-0,009754291;
2509,0003;-0,009784585;
2508,7592;-0,009813437;
2508,5181;-0,009809316;
2508,2769;-0,009788351;
2508,0358;-0,009757058;
2507,7947;-0,00972859;
2507,5536;-0,009721533;
2507,3125;-0,009724679;
2507,0714;-0,009734407;
2506,8303;-0,009751347;
2506,5892;-0,009750383;
2506,3481;-0,009730258;
2506,1069;-0,009702787;
2505,8658;-0,00966958;
2505,6247;-0,009653728;
2505,3836;-0,009665114;
2505,1425;-0,00968438;
2504,9014;-0,009694938;
2504,6603;-0,009691884;
2504,4192;-0,009693974;
2504,1781;-0,009712527;
2503,9369;-0,009735882;
2503,6958;-0,009755375;
2503,4547;-0,00974872;
2503,2136;-0,009698628;
2502,9725;-0,009647572;
2502,7314;-0,009645484;
2502,4903;-0,009667302;
2502,2492;-0,009664834;
2502,0081;-0,00964191;
2501,7670;-0,009619861;
2501,5258;-0,009605058;
2501,2847;-0,009603299;
2501,0436;-0,009614667;
2500,8025;-0,009627238;
2500,5614;-0,009631103;
2500,3203;-0,009628928;
2500,0792;-0,009633197;
2499,8381;-0,009651715;
2499,5970;-0,009664924;
2499,3558;-0,009641916;
2499,1147;-0,00959442;
2498,8736;-0,009570349;
2498,6325;-0,009577462;
2498,3914;-0,009575839;
2498,1503;-0,009559873;
2497,9092;-0,009560772;
2497,6681;-0,009572486;
2497,4270;-0,009569021;
2497,1858;-0,009563081;
2496,9447;-0,009574289;
2496,7036;-0,00958532;
2496,4625;-0,009570861;
2496,2214;-0,009537161;
2495,9803;-0,00951557;
2495,7392;-0,009519993;
2495,4981;-0,009534853;
2495,2570;-0,00954784;
2495,0158;-0,009553452;
2494,7747;-0,009545367;
2494,5336;-0,009529255;
2494,2925;-0,009511945;
2494,0514;-0,009498561;
2493,8103;-0,009504281;
2493,5692;-0,009526126;
2493,3281;-0,009540958;
2493,0870;-0,009540924;
2492,8458;-0,009529387;
2492,6047;-0,009517626;
2492,3636;-0,00951607;
2492,1225;-0,009513851;
2491,8814;-0,00950133;
2491,6403;-0,00949683;
2491,3992;-0,009508931;
2491,1581;-0,009512601;
2490,9170;-0,009498243;
2490,6758;-0,00948288;
2490,4347;-0,009479337;
2490,1936;-0,009489913;
2489,9525;-0,009501;
2489,7114;-0,009508415;
2489,4703;-0,009523734;
2489,2292;-0,009530197;
2488,9881;-0,00951004;
2488,7470;-0,009491174;
2488,5058;-0,009488813;
2488,2647;-0,009474798;
2488,0236;-0,00944125;
2487,7825;-0,009418914;
2487,5414;-0,009425668;
2487,3003;-0,009435257;
2487,0592;-0,009426921;
2486,8181;-0,009424046;
2486,5770;-0,009441688;
2486,3359;-0,009460836;
2486,0947;-0,009466168;
2485,8536;-0,009461122;
2485,6125;-0,009450085;
2485,3714;-0,009433482;
2485,1303;-0,009415826;
2484,8892;-0,009394745;
2484,6481;-0,0093783;
2484,4070;-0,009382069;
2484,1659;-0,009383403;
2483,9247;-0,009361064;
2483,6836;-0,009328702;
2483,4425;-0,009306269;
2483,2014;-0,009313419;
2482,9603;-0,009338201;
2482,7192;-0,00935284;
2482,4781;-0,009360952;
2482,2370;-0,009375713;
2481,9959;-0,00939196;
2481,7547;-0,00938674;
2481,5136;-0,009360432;
2481,2725;-0,009344969;
2481,0314;-0,009345619;
2480,7903;-0,009350153;
2480,5492;-0,009358965;
2480,3081;-0,009360434;
2480,0670;-0,009342546;
2479,8259;-0,009330096;
2479,5847;-0,009340951;
2479,3436;-0,009348352;
2479,1025;-0,009337146;
2478,8614;-0,009314588;
2478,6203;-0,009286369;
2478,3792;-0,009279807;
2478,1381;-0,009301709;
2477,8970;-0,009311037;
2477,6559;-0,00929388;
2477,4147;-0,009282447;
2477,1736;-0,009290051;
2476,9325;-0,009294405;
2476,6914;-0,009282108;
2476,4503;-0,00927099;
2476,2092;-0,009269195;
2475,9681;-0,009267473;
2475,7270;-0,009260427;
2475,4859;-0,009251876;
2475,2447;-0,009253752;
2475,0036;-0,009265066;
2474,7625;-0,00927374;
2474,5214;-0,009269665;
2474,2803;-0,009247806;
2474,0392;-0,009220887;
2473,7981;-0,009208557;
2473,5570;-0,009222521;
2473,3159;-0,009245524;
2473,0748;-0,009247558;
2472,8336;-0,009226417;
2472,5925;-0,009200013;
2472,3514;-0,009188572;
2472,1103;-0,009186657;
2471,8692;-0,009176014;
2471,6281;-0,009174803;
2471,3870;-0,009194657;
2471,1459;-0,009208513;
2470,9048;-0,009198604;
2470,6636;-0,00917535;
2470,4225;-0,009155053;
2470,1814;-0,009143537;
2469,9403;-0,009141875;
2469,6992;-0,009153134;
2469,4581;-0,009170223;
2469,2170;-0,009182513;
2468,9759;-0,009186013;
2468,7348;-0,009181254;
2468,4936;-0,009182778;
2468,2525;-0,009190283;
2468,0114;-0,009185135;
2467,7703;-0,009171212;
2467,5292;-0,009159427;
2467,2881;-0,00914874;
2467,0470;-0,009139298;
2466,8059;-0,009131903;
2466,5648;-0,009140082;
2466,3236;-0,009172919;
2466,0825;-0,009194983;
2465,8414;-0,009165999;
2465,6003;-0,009107972;
2465,3592;-0,00906757;
2465,1181;-0,009046754;
2464,8770;-0,009044471;
2464,6359;-0,009067729;
2464,3948;-0,009081054;
2464,1536;-0,009062221;
2463,9125;-0,009033936;
2463,6714;-0,009016266;
2463,4303;-0,009023423;
2463,1892;-0,009053494;
2462,9481;-0,009084614;
2462,7070;-0,009103705;
2462,4659;-0,009115167;
2462,2248;-0,00912181;
2461,9836;-0,009119844;
2461,7425;-0,009109214;
2461,5014;-0,00908563;
2461,2603;-0,009058097;
2461,0192;-0,009044178;
2460,7781;-0,009036338;
2460,5370;-0,009039817;
2460,2959;-0,009063231;
2460,0548;-0,009077509;
2459,8136;-0,009058822;
2459,5725;-0,009025066;
2459,3314;-0,009005385;
2459,0903;-0,009005083;
2458,8492;-0,009014205;
2458,6081;-0,00901473;
2458,3670;-0,009003812;
2458,1259;-0,009002646;
2457,8848;-0,009006731;
2457,6437;-0,009001737;
2457,4025;-0,009007545;
2457,1614;-0,009033187;
2456,9203;-0,009050975;
2456,6792;-0,009040227;
2456,4381;-0,009019123;
2456,1970;-0,009013318;
2455,9559;-0,009008562;
2455,7148;-0,00899807;
2455,4737;-0,008998653;
2455,2325;-0,008995966;
2454,9914;-0,00898106;
2454,7503;-0,00897105;
2454,5092;-0,008965734;
2454,2681;-0,008958552;
2454,0270;-0,008964038;
2453,7859;-0,008981165;
2453,5448;-0,008975562;
2453,3037;-0,008947032;
2453,0625;-0,008937238;
2452,8214;-0,008956959;
2452,5803;-0,008972481;
2452,3392;-0,008962;
2452,0981;-0,00895698;
2451,8570;-0,008982741;
2451,6159;-0,009009214;
2451,3748;-0,009000233;
2451,1337;-0,00895554;
2450,8925;-0,00890777;
2450,6514;-0,008892929;
2450,4103;-0,008906035;
2450,1692;-0,008914738;
2449,9281;-0,008910891;
2449,6870;-0,008904952;
2449,4459;-0,008900459;
2449,2048;-0,008904668;
2448,9637;-0,00891766;
2448,7225;-0,008918332;
2448,4814;-0,008897083;
2448,2403;-0,008885739;
2447,9992;-0,008908612;
2447,7581;-0,008933438;
2447,5170;-0,008926805;
2447,2759;-0,00890246;
2447,0348;-0,008894247;
2446,7937;-0,00891125;
2446,5525;-0,008924578;
2446,3114;-0,0089086;
2446,0703;-0,008889617;
2445,8292;-0,008888502;
2445,5881;-0,00887685;
2445,3470;-0,008847377;
2445,1059;-0,008825563;
2444,8648;-0,008824241;
2444,6237;-0,008829862;
2444,3826;-0,008830049;
2444,1414;-0,008832933;
2443,9003;-0,008841722;
2443,6592;-0,008847426;
2443,4181;-0,008845208;
2443,1770;-0,008838343;
2442,9359;-0,008833865;
2442,6948;-0,008831064;
2442,4537;-0,008836415;
2442,2126;-0,008848328;
2441,9714;-0,008838546;
2441,7303;-0,008809184;
2441,4892;-0,008798084;
2441,2481;-0,008806827;
2441,0070;-0,008817991;
2440,7659;-0,008825515;
2440,5248;-0,008819601;
2440,2837;-0,008809101;
2440,0426;-0,008806654;
2439,8014;-0,00881077;
2439,5603;-0,00882296;
2439,3192;-0,008828324;
2439,0781;-0,008821829;
2438,8370;-0,008823062;
2438,5959;-0,008829625;
2438,3548;-0,008824594;
2438,1137;-0,008817126;
2437,8726;-0,008825055;
2437,6314;-0,008840485;
2437,3903;-0,008844104;
2437,1492;-0,0088277;
2436,9081;-0,008799585;
2436,6670;-0,008772111;
2436,4259;-0,008760264;
2436,1848;-0,008784996;
2435,9437;-0,008813159;
2435,7026;-0,008790243;
2435,4614;-0,008749606;
2435,2203;-0,008745003;
2434,9792;-0,008761074;
2434,7381;-0,00877597;
2434,4970;-0,008787945;
2434,2559;-0,00878477;
2434,0148;-0,008768491;
2433,7737;-0,008765219;
2433,5326;-0,008790154;
2433,2914;-0,008818969;
2433,0503;-0,008823136;
2432,8092;-0,008811217;
2432,5681;-0,008790601;
2432,3270;-0,00876095;
2432,0859;-0,0087507;
2431,8448;-0,008781241;
2431,6037;-0,008823935;
2431,3626;-0,00883559;
2431,1214;-0,00881087;
2430,8803;-0,00877295;
2430,6392;-0,00874858;
2430,3981;-0,008745024;
2430,1570;-0,00874961;
2429,9159;-0,008767137;
2429,6748;-0,008795624;
2429,4337;-0,008803929;
2429,1926;-0,008787461;
2428,9515;-0,008773932;
2428,7103;-0,008761107;
2428,4692;-0,00873082;
2428,2281;-0,008714041;
2427,9870;-0,008730691;
2427,7459;-0,008745226;
2427,5048;-0,00875096;
2427,2637;-0,008766416;
2427,0226;-0,008783699;
2426,7815;-0,008791689;
2426,5403;-0,008781664;
2426,2992;-0,008758944;
2426,0581;-0,00874653;
2425,8170;-0,008745579;
2425,5759;-0,008741122;
2425,3348;-0,008733658;
2425,0937;-0,008730161;
2424,8526;-0,008729349;
2424,6115;-0,008727267;
2424,3703;-0,008714726;
2424,1292;-0,008682981;
2423,8881;-0,008652972;
2423,6470;-0,008649572;
2423,4059;-0,00865767;
2423,1648;-0,008661961;
2422,9237;-0,008673053;
2422,6826;-0,008675236;
2422,4415;-0,008648189;
2422,2003;-0,008629868;
2421,9592;-0,008645437;
2421,7181;-0,008668164;
2421,4770;-0,008690735;
2421,2359;-0,008717231;
2420,9948;-0,00872266;
2420,7537;-0,008699228;
2420,5126;-0,008673275;
2420,2715;-0,008661845;
2420,0303;-0,008676283;
2419,7892;-0,008710143;
2419,5481;-0,008718979;
2419,3070;-0,008687617;
2419,0659;-0,008655554;
2418,8248;-0,008645357;
2418,5837;-0,008638624;
2418,3426;-0,008628508;
2418,1015;-0,008631635;
2417,8603;-0,008649554;
2417,6192;-0,008667682;
2417,3781;-0,00867131;
2417,1370;-0,008665;
2416,8959;-0,00866889;
2416,6548;-0,008663706;
2416,4137;-0,00863363;
2416,1726;-0,008616016;
2415,9315;-0,008614725;
2415,6904;-0,008599915;
2415,4492;-0,008588096;
2415,2081;-0,008605031;
2414,9670;-0,008632818;
2414,7259;-0,008652885;
2414,4848;-0,00866072;
2414,2437;-0,008645529;
2414,0026;-0,00861654;
2413,7615;-0,00860937;
2413,5204;-0,008636705;
2413,2792;-0,008662011;
2413,0381;-0,008654036;
2412,7970;-0,008636511;
2412,5559;-0,008637651;
2412,3148;-0,008651221;
2412,0737;-0,008662952;
2411,8326;-0,008663575;
2411,5915;-0,008646255;
2411,3504;-0,00861343;
2411,1092;-0,008589421;
2410,8681;-0,008593624;
2410,6270;-0,0086133;
2410,3859;-0,008635126;
2410,1448;-0,008657106;
2409,9037;-0,008669699;
2409,6626;-0,008663216;
2409,4215;-0,008635659;
2409,1804;-0,00860184;
2408,9392;-0,008585845;
2408,6981;-0,008594282;
2408,4570;-0,008606973;
2408,2159;-0,008608801;
2407,9748;-0,008607672;
2407,7337;-0,008606648;
2407,4926;-0,008605582;
2407,2515;-0,008614791;
2407,0104;-0,008634623;
2406,7692;-0,008643381;
2406,5281;-0,008623268;
2406,2870;-0,008596851;
2406,0459;-0,008591624;
2405,8048;-0,008604364;
2405,5637;-0,008620677;
2405,3226;-0,008621235;
2405,0815;-0,008607401;
2404,8404;-0,008601973;
2404,5992;-0,008608551;
2404,3581;-0,008619795;
2404,1170;-0,008627204;
2403,8759;-0,008625748;
2403,6348;-0,00862636;
2403,3937;-0,008621439;
2403,1526;-0,00859729;
2402,9115;-0,008575617;
2402,6704;-0,008579021;
2402,4292;-0,008596225;
2402,1881;-0,008605389;
2401,9470;-0,008603693;
2401,7059;-0,008607203;
2401,4648;-0,008615492;
2401,2237;-0,008609641;
2400,9826;-0,008594931;
2400,7415;-0,008592206;
2400,5004;-0,008605236;
2400,2593;-0,008621806;
2400,0181;-0,008628516;
2399,7770;-0,008634491;
2399,5359;-0,00864846;
2399,2948;-0,008647466;
2399,0537;-0,008616139;
2398,8126;-0,008582483;
2398,5715;-0,008582521;
2398,3304;-0,00861251;
2398,0893;-0,008643966;
2397,8481;-0,008645037;
2397,6070;-0,008610422;
